Timestamp,Voltage_mV
2025-04-27 11:20:53.919,1,34.55
2025-04-27 11:20:53.923,1,39.6
2025-04-27 11:20:53.927,1,44.77
2025-04-27 11:20:53.931,1,50.0
2025-04-27 11:20:53.935,1,55.23
2025-04-27 11:20:53.939,1,60.4
2025-04-27 11:20:53.943,1,65.45
2025-04-27 11:20:53.947,1,70.34
2025-04-27 11:20:53.951,1,75.0
2025-04-27 11:20:53.955,1,79.39
2025-04-27 11:20:53.959,1,83.46
2025-04-27 11:20:53.963,1,87.16
2025-04-27 11:20:53.967,1,90.45
2025-04-27 11:20:53.971,1,93.3
2025-04-27 11:20:53.975,1,95.68
2025-04-27 11:20:53.979,1,97.55
2025-04-27 11:20:53.983,1,98.91
2025-04-27 11:20:53.987,1,99.73
2025-04-27 11:20:53.991,1,100.0
2025-04-27 11:20:53.995,1,99.73
2025-04-27 11:20:53.999,1,98.91
2025-04-27 11:20:54.003,1,97.55
2025-04-27 11:20:54.007,1,95.68
2025-04-27 11:20:54.011,1,93.3
2025-04-27 11:20:54.015,1,90.45
2025-04-27 11:20:54.019,1,87.16
2025-04-27 11:20:54.023,1,83.46
2025-04-27 11:20:54.027,1,79.39
2025-04-27 11:20:54.031,1,75.0
2025-04-27 11:20:54.035,1,70.34
2025-04-27 11:20:54.039,1,65.45
2025-04-27 11:20:54.043,1,60.4
2025-04-27 11:20:54.047,1,55.23
2025-04-27 11:20:54.051,1,50.0
2025-04-27 11:20:54.055,1,44.77
2025-04-27 11:20:54.059,1,39.6
2025-04-27 11:20:54.063,1,34.55
2025-04-27 11:20:54.067,1,29.66
2025-04-27 11:20:54.071,1,25.0
2025-04-27 11:20:54.075,1,20.61
2025-04-27 11:20:54.079,1,16.54
2025-04-27 11:20:54.083,1,12.84
2025-04-27 11:20:54.087,1,9.55
2025-04-27 11:20:54.091,1,6.7
2025-04-27 11:20:54.095,1,4.32
2025-04-27 11:20:54.099,1,2.45
2025-04-27 11:20:54.103,1,1.09
2025-04-27 11:20:54.107,1,0.27
2025-04-27 11:20:54.111,1,0.0
2025-04-27 11:20:54.115,1,0.27
2025-04-27 11:20:54.119,1,1.09
2025-04-27 11:20:54.123,1,2.45
2025-04-27 11:20:54.127,1,4.32
2025-04-27 11:20:54.131,1,6.7
2025-04-27 11:20:54.135,1,9.55
2025-04-27 11:20:54.139,1,12.84
2025-04-27 11:20:54.143,1,16.54
2025-04-27 11:20:54.147,1,20.61
2025-04-27 11:20:54.151,1,25.0
2025-04-27 11:20:54.155,1,29.66
2025-04-27 11:20:54.159,1,34.55
2025-04-27 11:20:54.163,1,39.6
2025-04-27 11:20:54.167,1,44.77
2025-04-27 11:20:54.171,1,50.0
2025-04-27 11:20:54.175,1,55.23
2025-04-27 11:20:54.179,1,60.4
2025-04-27 11:20:54.183,1,65.45
2025-04-27 11:20:54.187,1,70.34
2025-04-27 11:20:54.191,1,75.0
2025-04-27 11:20:54.195,1,79.39
2025-04-27 11:20:54.199,1,83.46
2025-04-27 11:20:54.203,1,87.16
2025-04-27 11:20:54.207,1,90.45
2025-04-27 11:20:54.211,1,93.3
2025-04-27 11:20:54.215,1,95.68
2025-04-27 11:20:54.219,1,97.55
2025-04-27 11:20:54.223,1,98.91
2025-04-27 11:20:54.227,1,99.73
2025-04-27 11:20:54.231,1,100.0
2025-04-27 11:20:54.235,1,99.73
2025-04-27 11:20:54.239,1,98.91
2025-04-27 11:20:54.243,1,97.55
2025-04-27 11:20:54.247,1,95.68
2025-04-27 11:20:54.251,1,93.3
2025-04-27 11:20:54.255,1,90.45
2025-04-27 11:20:54.259,1,87.16
2025-04-27 11:20:54.263,1,83.46
2025-04-27 11:20:54.267,1,79.39
2025-04-27 11:20:54.271,1,75.0
2025-04-27 11:20:54.275,1,70.34
2025-04-27 11:20:54.279,1,65.45
2025-04-27 11:20:54.283,1,60.4
2025-04-27 11:20:54.287,1,55.23
2025-04-27 11:20:54.291,1,50.0
2025-04-27 11:20:54.295,1,44.77
2025-04-27 11:20:54.299,1,39.6
2025-04-27 11:20:54.303,1,34.55
2025-04-27 11:20:54.307,1,29.66
2025-04-27 11:20:54.311,1,25.0
2025-04-27 11:20:54.315,1,20.61
2025-04-27 11:20:54.319,1,16.54
2025-04-27 11:20:54.323,1,12.84
2025-04-27 11:20:54.327,1,9.55
2025-04-27 11:20:54.331,1,6.7
2025-04-27 11:20:54.335,1,4.32
2025-04-27 11:20:54.339,1,2.45
2025-04-27 11:20:54.343,1,1.09
2025-04-27 11:20:54.347,1,0.27
2025-04-27 11:20:54.351,1,0.0
2025-04-27 11:20:54.355,1,0.27
2025-04-27 11:20:54.359,1,1.09
2025-04-27 11:20:54.363,1,2.45
2025-04-27 11:20:54.367,1,4.32
2025-04-27 11:20:54.371,1,6.7
2025-04-27 11:20:54.375,1,9.55
2025-04-27 11:20:54.379,1,12.84
2025-04-27 11:20:54.383,1,16.54
2025-04-27 11:20:54.387,1,20.61
2025-04-27 11:20:54.391,1,25.0
2025-04-27 11:20:54.395,1,29.66
2025-04-27 11:20:54.399,1,34.55
2025-04-27 11:20:54.403,1,39.6
2025-04-27 11:20:54.407,1,44.77
2025-04-27 11:20:54.411,1,50.0
2025-04-27 11:20:54.415,1,55.23
2025-04-27 11:20:54.419,1,60.4
2025-04-27 11:20:54.423,1,65.45
2025-04-27 11:20:54.427,1,70.34
2025-04-27 11:20:54.431,1,75.0
2025-04-27 11:20:54.435,1,79.39
2025-04-27 11:20:54.439,1,83.46
2025-04-27 11:20:54.443,1,87.16
2025-04-27 11:20:54.447,1,90.45
2025-04-27 11:20:54.451,1,93.3
2025-04-27 11:20:54.455,1,95.68
2025-04-27 11:20:54.459,1,97.55
2025-04-27 11:20:54.463,1,98.91
2025-04-27 11:20:54.467,1,99.73
2025-04-27 11:20:54.471,1,100.0
2025-04-27 11:20:54.475,1,99.73
2025-04-27 11:20:54.479,1,98.91
2025-04-27 11:20:54.483,1,97.55
2025-04-27 11:20:54.487,1,95.68
2025-04-27 11:20:54.491,1,93.3
2025-04-27 11:20:54.495,1,90.45
2025-04-27 11:20:54.499,1,87.16
2025-04-27 11:20:54.503,1,83.46
2025-04-27 11:20:54.507,1,79.39
2025-04-27 11:20:54.511,1,75.0
2025-04-27 11:20:54.515,1,70.34
2025-04-27 11:20:54.519,1,65.45
2025-04-27 11:20:54.523,1,60.4
2025-04-27 11:20:54.527,1,55.23
2025-04-27 11:20:54.531,1,50.0
2025-04-27 11:20:54.535,1,44.77
2025-04-27 11:20:54.539,1,39.6
2025-04-27 11:20:54.543,1,34.55
2025-04-27 11:20:54.547,1,29.66
2025-04-27 11:20:54.551,1,25.0
2025-04-27 11:20:54.555,1,20.61
2025-04-27 11:20:54.559,1,16.54
2025-04-27 11:20:54.563,1,12.84
2025-04-27 11:20:54.567,1,9.55
2025-04-27 11:20:54.571,1,6.7
2025-04-27 11:20:54.575,1,4.32
2025-04-27 11:20:54.579,1,2.45
2025-04-27 11:20:54.583,1,1.09
2025-04-27 11:20:54.587,1,0.27
2025-04-27 11:20:54.591,1,0.0
2025-04-27 11:20:54.595,1,0.27
2025-04-27 11:20:54.599,1,1.09
2025-04-27 11:20:54.603,1,2.45
2025-04-27 11:20:54.607,1,4.32
2025-04-27 11:20:54.611,1,6.7
2025-04-27 11:20:54.615,1,9.55
2025-04-27 11:20:54.619,1,12.84
2025-04-27 11:20:54.623,1,16.54
2025-04-27 11:20:54.627,1,20.61
2025-04-27 11:20:54.631,1,25.0
2025-04-27 11:20:54.635,1,29.66
2025-04-27 11:20:54.639,1,34.55
2025-04-27 11:20:54.643,1,39.6
2025-04-27 11:20:54.647,1,44.77
2025-04-27 11:20:54.651,1,50.0
2025-04-27 11:20:54.655,1,55.23
2025-04-27 11:20:54.659,1,60.4
2025-04-27 11:20:54.663,1,65.45
2025-04-27 11:20:54.667,1,70.34
2025-04-27 11:20:54.671,1,75.0
2025-04-27 11:20:54.675,1,79.39
2025-04-27 11:20:54.679,1,83.46
2025-04-27 11:20:54.683,1,87.16
2025-04-27 11:20:54.687,1,90.45
2025-04-27 11:20:54.691,1,93.3
2025-04-27 11:20:54.695,1,95.68
2025-04-27 11:20:54.699,1,97.55
2025-04-27 11:20:54.703,1,98.91
2025-04-27 11:20:54.707,1,99.73
2025-04-27 11:20:54.711,1,100.0
2025-04-27 11:20:54.715,1,99.73
2025-04-27 11:20:54.719,1,98.91
2025-04-27 11:20:54.723,1,97.55
2025-04-27 11:20:54.727,1,95.68
2025-04-27 11:20:54.731,1,93.3
2025-04-27 11:20:54.735,1,90.45
2025-04-27 11:20:54.739,1,87.16
2025-04-27 11:20:54.743,1,83.46
2025-04-27 11:20:54.747,1,79.39
2025-04-27 11:20:54.751,1,75.0
2025-04-27 11:20:54.755,1,70.34
2025-04-27 11:20:54.759,1,65.45
2025-04-27 11:20:54.763,1,60.4
2025-04-27 11:20:54.767,1,55.23
2025-04-27 11:20:54.771,1,50.0
2025-04-27 11:20:54.775,1,44.77
2025-04-27 11:20:54.779,1,39.6
2025-04-27 11:20:54.783,1,34.55
2025-04-27 11:20:54.787,1,29.66
2025-04-27 11:20:54.791,1,25.0
2025-04-27 11:20:54.795,1,20.61
2025-04-27 11:20:54.799,1,16.54
2025-04-27 11:20:54.803,1,12.84
2025-04-27 11:20:54.807,1,9.55
2025-04-27 11:20:54.811,1,6.7
2025-04-27 11:20:54.815,1,4.32
2025-04-27 11:20:54.819,1,2.45
2025-04-27 11:20:54.823,1,1.09
2025-04-27 11:20:54.827,1,0.27
2025-04-27 11:20:54.831,1,0.0
2025-04-27 11:20:54.835,1,0.27
2025-04-27 11:20:54.839,1,1.09
2025-04-27 11:20:54.843,1,2.45
2025-04-27 11:20:54.847,1,4.32
2025-04-27 11:20:54.851,1,6.7
2025-04-27 11:20:54.855,1,9.55
2025-04-27 11:20:54.859,1,12.84
2025-04-27 11:20:54.863,1,16.54
2025-04-27 11:20:54.867,1,20.61
2025-04-27 11:20:54.871,1,25.0
2025-04-27 11:20:54.875,1,29.66
2025-04-27 11:20:54.879,1,34.55
2025-04-27 11:20:54.883,1,39.6
2025-04-27 11:20:54.887,1,44.77
2025-04-27 11:20:54.891,1,50.0
2025-04-27 11:20:54.895,1,55.23
2025-04-27 11:20:54.899,1,60.4
2025-04-27 11:20:54.903,1,65.45
2025-04-27 11:20:54.907,1,70.34
2025-04-27 11:20:54.911,1,75.0
2025-04-27 11:20:54.915,1,79.39
2025-04-27 11:20:54.919,1,83.46
2025-04-27 11:20:54.923,1,87.16
2025-04-27 11:20:54.927,1,90.45
2025-04-27 11:20:54.931,1,93.3
2025-04-27 11:20:54.935,1,95.68
2025-04-27 11:20:54.939,1,97.55
2025-04-27 11:20:54.943,1,98.91
2025-04-27 11:20:54.947,1,99.73
2025-04-27 11:20:54.951,1,100.0
2025-04-27 11:20:54.955,1,99.73
2025-04-27 11:20:54.959,1,98.91
2025-04-27 11:20:54.963,1,97.55
2025-04-27 11:20:54.967,1,95.68
2025-04-27 11:20:54.971,1,93.3
2025-04-27 11:20:54.975,1,90.45
2025-04-27 11:20:54.979,1,87.16
2025-04-27 11:20:54.983,1,83.46
2025-04-27 11:20:54.987,1,79.39
2025-04-27 11:20:54.991,1,75.0
2025-04-27 11:20:54.995,1,70.34
2025-04-27 11:20:54.999,1,65.45
2025-04-27 11:20:55.003,1,60.4
2025-04-27 11:20:55.007,1,55.23
2025-04-27 11:20:55.011,1,50.0
2025-04-27 11:20:55.015,1,44.77
2025-04-27 11:20:55.019,1,39.6
2025-04-27 11:20:55.023,1,34.55
2025-04-27 11:20:55.027,1,29.66
2025-04-27 11:20:55.031,1,25.0
2025-04-27 11:20:55.035,1,20.61
2025-04-27 11:20:55.039,1,16.54
2025-04-27 11:20:55.043,1,12.84
2025-04-27 11:20:55.047,1,9.55
2025-04-27 11:20:55.051,1,6.7
2025-04-27 11:20:55.055,1,4.32
2025-04-27 11:20:55.059,1,2.45
2025-04-27 11:20:55.063,1,1.09
2025-04-27 11:20:55.067,1,0.27
2025-04-27 11:20:55.071,1,0.0
2025-04-27 11:20:55.075,1,0.27
2025-04-27 11:20:55.079,1,1.09
2025-04-27 11:20:55.083,1,2.45
2025-04-27 11:20:55.087,1,4.32
2025-04-27 11:20:55.091,1,6.7
2025-04-27 11:20:55.095,1,9.55
2025-04-27 11:20:55.099,1,12.84
2025-04-27 11:20:55.103,1,16.54
2025-04-27 11:20:55.107,1,20.61
2025-04-27 11:20:55.111,1,25.0
2025-04-27 11:20:55.115,1,29.66
2025-04-27 11:20:55.119,1,34.55
2025-04-27 11:20:55.123,1,39.6
2025-04-27 11:20:55.127,1,44.77
2025-04-27 11:20:55.131,1,50.0
2025-04-27 11:20:55.136,1,55.23
2025-04-27 11:20:55.139,1,60.4
2025-04-27 11:20:55.143,1,65.45
2025-04-27 11:20:55.147,1,70.34
2025-04-27 11:20:55.151,1,75.0
2025-04-27 11:20:55.155,1,79.39
2025-04-27 11:20:55.159,1,83.46
2025-04-27 11:20:55.163,1,87.16
2025-04-27 11:20:55.167,1,90.45
2025-04-27 11:20:55.171,1,93.3
2025-04-27 11:20:55.175,1,95.68
2025-04-27 11:20:55.179,1,97.55
2025-04-27 11:20:55.183,1,98.91
2025-04-27 11:20:55.187,1,99.73
2025-04-27 11:20:55.191,1,100.0
2025-04-27 11:20:55.195,1,99.73
2025-04-27 11:20:55.199,1,98.91
2025-04-27 11:20:55.203,1,97.55
2025-04-27 11:20:55.207,1,95.68
2025-04-27 11:20:55.211,1,93.3
2025-04-27 11:20:55.215,1,90.45
2025-04-27 11:20:55.219,1,87.16
2025-04-27 11:20:55.223,1,83.46
2025-04-27 11:20:55.227,1,79.39
2025-04-27 11:20:55.231,1,75.0
2025-04-27 11:20:55.235,1,70.34
2025-04-27 11:20:55.239,1,65.45
2025-04-27 11:20:55.243,1,60.4
2025-04-27 11:20:55.247,1,55.23
2025-04-27 11:20:55.251,1,50.0
2025-04-27 11:20:55.255,1,44.77
2025-04-27 11:20:55.259,1,39.6
2025-04-27 11:20:55.263,1,34.55
2025-04-27 11:20:55.267,1,29.66
2025-04-27 11:20:55.271,1,25.0
2025-04-27 11:20:55.275,1,20.61
2025-04-27 11:20:55.279,1,16.54
2025-04-27 11:20:55.283,1,12.84
2025-04-27 11:20:55.287,1,9.55
2025-04-27 11:20:55.291,1,6.7
2025-04-27 11:20:55.295,1,4.32
2025-04-27 11:20:55.299,1,2.45
2025-04-27 11:20:55.303,1,1.09
2025-04-27 11:20:55.307,1,0.27
2025-04-27 11:20:55.311,1,0.0
2025-04-27 11:20:55.315,1,0.27
2025-04-27 11:20:55.319,1,1.09
2025-04-27 11:20:55.323,1,2.45
2025-04-27 11:20:55.327,1,4.32
2025-04-27 11:20:55.331,1,6.7
2025-04-27 11:20:55.335,1,9.55
2025-04-27 11:20:55.339,1,12.84
2025-04-27 11:20:55.343,1,16.54
2025-04-27 11:20:55.347,1,20.61
2025-04-27 11:20:55.351,1,25.0
2025-04-27 11:20:55.355,1,29.66
2025-04-27 11:20:55.359,1,34.55
2025-04-27 11:20:55.363,1,39.6
2025-04-27 11:20:55.367,1,44.77
2025-04-27 11:20:55.371,1,50.0
2025-04-27 11:20:55.375,1,55.23
2025-04-27 11:20:55.379,1,60.4
2025-04-27 11:20:55.383,1,65.45
2025-04-27 11:20:55.387,1,70.34
2025-04-27 11:20:55.391,1,75.0
2025-04-27 11:20:55.395,1,79.39
2025-04-27 11:20:55.399,1,83.46
2025-04-27 11:20:55.403,1,87.16
2025-04-27 11:20:55.407,1,90.45
2025-04-27 11:20:55.411,1,93.3
2025-04-27 11:20:55.415,1,95.68
2025-04-27 11:20:55.419,1,97.55
2025-04-27 11:20:55.423,1,98.91
2025-04-27 11:20:55.427,1,99.73
2025-04-27 11:20:55.431,1,100.0
2025-04-27 11:20:55.435,1,99.73
2025-04-27 11:20:55.439,1,98.91
2025-04-27 11:20:55.443,1,97.55
2025-04-27 11:20:55.447,1,95.68
2025-04-27 11:20:55.451,1,93.3
2025-04-27 11:20:55.455,1,90.45
2025-04-27 11:20:55.459,1,87.16
2025-04-27 11:20:55.463,1,83.46
2025-04-27 11:20:55.467,1,79.39
2025-04-27 11:20:55.471,1,75.0
2025-04-27 11:20:55.475,1,70.34
2025-04-27 11:20:55.479,1,65.45
2025-04-27 11:20:55.483,1,60.4
2025-04-27 11:20:55.487,1,55.23
2025-04-27 11:20:55.491,1,50.0
2025-04-27 11:20:55.495,1,44.77
2025-04-27 11:20:55.499,1,39.6
2025-04-27 11:20:55.503,1,34.55
2025-04-27 11:20:55.507,1,29.66
2025-04-27 11:20:55.511,1,25.0
2025-04-27 11:20:55.515,1,20.61
2025-04-27 11:20:55.519,1,16.54
2025-04-27 11:20:55.523,1,12.84
2025-04-27 11:20:55.527,1,9.55
2025-04-27 11:20:55.531,1,6.7
2025-04-27 11:20:55.535,1,4.32
2025-04-27 11:20:55.539,1,2.45
2025-04-27 11:20:55.543,1,1.09
2025-04-27 11:20:55.547,1,0.27
2025-04-27 11:20:55.551,1,0.0
2025-04-27 11:20:55.555,1,0.27
2025-04-27 11:20:55.559,1,1.09
2025-04-27 11:20:55.563,1,2.45
2025-04-27 11:20:55.567,1,4.32
2025-04-27 11:20:55.571,1,6.7
2025-04-27 11:20:55.576,1,9.55
2025-04-27 11:20:55.579,1,12.84
2025-04-27 11:20:55.583,1,16.54
2025-04-27 11:20:55.587,1,20.61
2025-04-27 11:20:55.591,1,25.0
2025-04-27 11:20:55.595,1,29.66
2025-04-27 11:20:55.599,1,34.55
2025-04-27 11:20:55.603,1,39.6
2025-04-27 11:20:55.607,1,44.77
2025-04-27 11:20:55.611,1,50.0
2025-04-27 11:20:55.615,1,55.23
2025-04-27 11:20:55.619,1,60.4
2025-04-27 11:20:55.623,1,65.45
2025-04-27 11:20:55.627,1,70.34
2025-04-27 11:20:55.631,1,75.0
2025-04-27 11:20:55.635,1,79.39
2025-04-27 11:20:55.639,1,83.46
2025-04-27 11:20:55.643,1,87.16
2025-04-27 11:20:55.647,1,90.45
2025-04-27 11:20:55.651,1,93.3
2025-04-27 11:20:55.655,1,95.68
2025-04-27 11:20:55.659,1,97.55
2025-04-27 11:20:55.663,1,98.91
2025-04-27 11:20:55.667,1,99.73
2025-04-27 11:20:55.671,1,100.0
2025-04-27 11:20:55.675,1,99.73
2025-04-27 11:20:55.679,1,98.91
2025-04-27 11:20:55.683,1,97.55
2025-04-27 11:20:55.687,1,95.68
2025-04-27 11:20:55.691,1,93.3
2025-04-27 11:20:55.695,1,90.45
2025-04-27 11:20:55.699,1,87.16
2025-04-27 11:20:55.703,1,83.46
2025-04-27 11:20:55.707,1,79.39
2025-04-27 11:20:55.711,1,75.0
2025-04-27 11:20:55.715,1,70.34
2025-04-27 11:20:55.719,1,65.45
2025-04-27 11:20:55.723,1,60.4
2025-04-27 11:20:55.727,1,55.23
2025-04-27 11:20:55.731,1,50.0
2025-04-27 11:20:55.735,1,44.77
2025-04-27 11:20:55.739,1,39.6
2025-04-27 11:20:55.743,1,34.55
2025-04-27 11:20:55.747,1,29.66
2025-04-27 11:20:55.751,1,25.0
2025-04-27 11:20:55.755,1,20.61
2025-04-27 11:20:55.759,1,16.54
2025-04-27 11:20:55.763,1,12.84
2025-04-27 11:20:55.767,1,9.55
2025-04-27 11:20:55.771,1,6.7
2025-04-27 11:20:55.775,1,4.32
2025-04-27 11:20:55.779,1,2.45
2025-04-27 11:20:55.783,1,1.09
2025-04-27 11:20:55.787,1,0.27
2025-04-27 11:20:55.791,1,0.0
2025-04-27 11:20:55.795,1,0.27
2025-04-27 11:20:55.799,1,1.09
2025-04-27 11:20:55.803,1,2.45
2025-04-27 11:20:55.807,1,4.32
2025-04-27 11:20:55.811,1,6.7
2025-04-27 11:20:55.815,1,9.55
2025-04-27 11:20:55.819,1,12.84
2025-04-27 11:20:55.823,1,16.54
2025-04-27 11:20:55.827,1,20.61
2025-04-27 11:20:55.831,1,25.0
2025-04-27 11:20:55.835,1,29.66
2025-04-27 11:20:55.839,1,34.55
2025-04-27 11:20:55.843,1,39.6
2025-04-27 11:20:55.847,1,44.77
2025-04-27 11:20:55.851,1,50.0
2025-04-27 11:20:55.855,1,55.23
2025-04-27 11:20:55.859,1,60.4
2025-04-27 11:20:55.863,1,65.45
2025-04-27 11:20:55.867,1,70.34
2025-04-27 11:20:55.871,1,75.0
2025-04-27 11:20:55.875,1,79.39
2025-04-27 11:20:55.879,1,83.46
2025-04-27 11:20:55.883,1,87.16
2025-04-27 11:20:55.887,1,90.45
2025-04-27 11:20:55.891,1,93.3
2025-04-27 11:20:55.895,1,95.68
2025-04-27 11:20:55.899,1,97.55
2025-04-27 11:20:55.903,1,98.91
2025-04-27 11:20:55.907,1,99.73
2025-04-27 11:20:55.911,1,100.0
2025-04-27 11:20:55.915,1,99.73
2025-04-27 11:20:55.919,1,98.91
2025-04-27 11:20:55.923,1,97.55
2025-04-27 11:20:55.927,1,95.68
2025-04-27 11:20:55.931,1,93.3
2025-04-27 11:20:55.935,1,90.45
2025-04-27 11:20:55.939,1,87.16
2025-04-27 11:20:55.943,1,83.46
2025-04-27 11:20:55.947,1,79.39
2025-04-27 11:20:55.951,1,75.0
2025-04-27 11:20:55.955,1,70.34
2025-04-27 11:20:55.959,1,65.45
2025-04-27 11:20:55.963,1,60.4
2025-04-27 11:20:55.967,1,55.23
2025-04-27 11:20:55.971,1,50.0
2025-04-27 11:20:55.975,1,44.77
2025-04-27 11:20:55.979,1,39.6
2025-04-27 11:20:55.983,1,34.55
2025-04-27 11:20:55.987,1,29.66
2025-04-27 11:20:55.991,1,25.0
2025-04-27 11:20:55.995,1,20.61
2025-04-27 11:20:55.999,1,16.54
2025-04-27 11:20:56.003,1,12.84
2025-04-27 11:20:56.007,1,9.55
2025-04-27 11:20:56.011,1,6.7
2025-04-27 11:20:56.015,1,4.32
2025-04-27 11:20:56.019,1,2.45
2025-04-27 11:20:56.023,1,1.09
2025-04-27 11:20:56.027,1,0.27
2025-04-27 11:20:56.031,1,0.0
2025-04-27 11:20:56.035,1,0.27
2025-04-27 11:20:56.039,1,1.09
2025-04-27 11:20:56.043,1,2.45
2025-04-27 11:20:56.047,1,4.32
2025-04-27 11:20:56.051,1,6.7
2025-04-27 11:20:56.055,1,9.55
2025-04-27 11:20:56.059,1,12.84
2025-04-27 11:20:56.063,1,16.54
2025-04-27 11:20:56.067,1,20.61
2025-04-27 11:20:56.071,1,25.0
2025-04-27 11:20:56.075,1,29.66
2025-04-27 11:20:56.079,1,34.55
2025-04-27 11:20:56.083,1,39.6
2025-04-27 11:20:56.087,1,44.77
2025-04-27 11:20:56.091,1,50.0
2025-04-27 11:20:56.095,1,55.23
2025-04-27 11:20:56.099,1,60.4
2025-04-27 11:20:56.103,1,65.45
2025-04-27 11:20:56.107,1,70.34
2025-04-27 11:20:56.111,1,75.0
2025-04-27 11:20:56.115,1,79.39
2025-04-27 11:20:56.119,1,83.46
2025-04-27 11:20:56.123,1,87.16
2025-04-27 11:20:56.127,1,90.45
2025-04-27 11:20:56.131,1,93.3
2025-04-27 11:20:56.135,1,95.68
2025-04-27 11:20:56.139,1,97.55
2025-04-27 11:20:56.143,1,98.91
2025-04-27 11:20:56.147,1,99.73
2025-04-27 11:20:56.151,1,100.0
2025-04-27 11:20:56.155,1,99.73
2025-04-27 11:20:56.159,1,98.91
2025-04-27 11:20:56.163,1,97.55
2025-04-27 11:20:56.167,1,95.68
2025-04-27 11:20:56.171,1,93.3
2025-04-27 11:20:56.175,1,90.45
2025-04-27 11:20:56.179,1,87.16
2025-04-27 11:20:56.183,1,83.46
2025-04-27 11:20:56.187,1,79.39
2025-04-27 11:20:56.191,1,75.0
2025-04-27 11:20:56.195,1,70.34
2025-04-27 11:20:56.199,1,65.45
2025-04-27 11:20:56.203,1,60.4
2025-04-27 11:20:56.207,1,55.23
2025-04-27 11:20:56.211,1,50.0
2025-04-27 11:20:56.215,1,44.77
2025-04-27 11:20:56.219,1,39.6
2025-04-27 11:20:56.223,1,34.55
2025-04-27 11:20:56.227,1,29.66
2025-04-27 11:20:56.231,1,25.0
2025-04-27 11:20:56.235,1,20.61
2025-04-27 11:20:56.239,1,16.54
2025-04-27 11:20:56.243,1,12.84
2025-04-27 11:20:56.247,1,9.55
2025-04-27 11:20:56.251,1,6.7
2025-04-27 11:20:56.255,1,4.32
2025-04-27 11:20:56.259,1,2.45
2025-04-27 11:20:56.263,1,1.09
2025-04-27 11:20:56.267,1,0.27
2025-04-27 11:20:56.271,1,0.0
2025-04-27 11:20:56.275,1,0.27
2025-04-27 11:20:56.279,1,1.09
2025-04-27 11:20:56.283,1,2.45
2025-04-27 11:20:56.287,1,4.32
2025-04-27 11:20:56.291,1,6.7
2025-04-27 11:20:56.295,1,9.55
2025-04-27 11:20:56.299,1,12.84
2025-04-27 11:20:56.303,1,16.54
2025-04-27 11:20:56.307,1,20.61
2025-04-27 11:20:56.311,1,25.0
2025-04-27 11:20:56.315,1,29.66
2025-04-27 11:20:56.319,1,34.55
2025-04-27 11:20:56.323,1,39.6
2025-04-27 11:20:56.327,1,44.77
2025-04-27 11:20:56.331,1,50.0
2025-04-27 11:20:56.335,1,55.23
2025-04-27 11:20:56.339,1,60.4
2025-04-27 11:20:56.343,1,65.45
2025-04-27 11:20:56.347,1,70.34
2025-04-27 11:20:56.351,1,75.0
2025-04-27 11:20:56.355,1,79.39
2025-04-27 11:20:56.359,1,83.46
2025-04-27 11:20:56.363,1,87.16
2025-04-27 11:20:56.367,1,90.45
2025-04-27 11:20:56.371,1,93.3
2025-04-27 11:20:56.375,1,95.68
2025-04-27 11:20:56.379,1,97.55
2025-04-27 11:20:56.383,1,98.91
2025-04-27 11:20:56.387,1,99.73
2025-04-27 11:20:56.391,1,100.0
2025-04-27 11:20:56.395,1,99.73
2025-04-27 11:20:56.399,1,98.91
2025-04-27 11:20:56.403,1,97.55
2025-04-27 11:20:56.407,1,95.68
2025-04-27 11:20:56.411,1,93.3
2025-04-27 11:20:56.415,1,90.45
2025-04-27 11:20:56.419,1,87.16
2025-04-27 11:20:56.423,1,83.46
2025-04-27 11:20:56.427,1,79.39
2025-04-27 11:20:56.431,1,75.0
2025-04-27 11:20:56.435,1,70.34
2025-04-27 11:20:56.439,1,65.45
2025-04-27 11:20:56.443,1,60.4
2025-04-27 11:20:56.447,1,55.23
2025-04-27 11:20:56.451,1,50.0
2025-04-27 11:20:56.455,1,44.77
2025-04-27 11:20:56.459,1,39.6
2025-04-27 11:20:56.463,1,34.55
2025-04-27 11:20:56.467,1,29.66
2025-04-27 11:20:56.471,1,25.0
2025-04-27 11:20:56.475,1,20.61
2025-04-27 11:20:56.479,1,16.54
2025-04-27 11:20:56.483,1,12.84
2025-04-27 11:20:56.487,1,9.55
2025-04-27 11:20:56.491,1,6.7
2025-04-27 11:20:56.495,1,4.32
2025-04-27 11:20:56.499,1,2.45
2025-04-27 11:20:56.503,1,1.09
2025-04-27 11:20:56.507,1,0.27
2025-04-27 11:20:56.511,1,0.0
2025-04-27 11:20:56.515,1,0.27
2025-04-27 11:20:56.519,1,1.09
2025-04-27 11:20:56.523,1,2.45
2025-04-27 11:20:56.527,1,4.32
2025-04-27 11:20:56.531,1,6.7
2025-04-27 11:20:56.535,1,9.55
2025-04-27 11:20:56.539,1,12.84
2025-04-27 11:20:56.543,1,16.54
2025-04-27 11:20:56.547,1,20.61
2025-04-27 11:20:56.551,1,25.0
2025-04-27 11:20:56.555,1,29.66
2025-04-27 11:20:56.559,1,34.55
2025-04-27 11:20:56.563,1,39.6
2025-04-27 11:20:56.567,1,44.77
2025-04-27 11:20:56.571,1,50.0
2025-04-27 11:20:56.575,1,55.23
2025-04-27 11:20:56.579,1,60.4
